Level	Rule Name	Subject	Property	Value
WARN	missing_definition	VO:0010154	IAO:0000115	
WARN	missing_definition	VO:0010155	IAO:0000115	
WARN	missing_definition	VO:0010156	IAO:0000115	
WARN	missing_definition	VO:0010157	IAO:0000115	
WARN	missing_definition	VO:0010158	IAO:0000115	
WARN	missing_definition	VO:0010159	IAO:0000115	
WARN	missing_definition	VO:0010160	IAO:0000115	
WARN	missing_definition	VO:0010161	IAO:0000115	
WARN	missing_definition	VO:0010162	IAO:0000115	
WARN	missing_definition	VO:0010163	IAO:0000115	
WARN	missing_definition	VO:0010164	IAO:0000115	
WARN	missing_definition	VO:0010165	IAO:0000115	
WARN	missing_definition	VO:0010166	IAO:0000115	
WARN	missing_definition	VO:0010167	IAO:0000115	
WARN	missing_definition	VO:0010168	IAO:0000115	
WARN	missing_definition	VO:0010169	IAO:0000115	
WARN	missing_definition	VO:0010170	IAO:0000115	
WARN	missing_definition	VO:0010171	IAO:0000115	
WARN	missing_definition	VO:0010172	IAO:0000115	
WARN	missing_definition	VO:0010173	IAO:0000115	
WARN	missing_definition	VO:0010174	IAO:0000115	
WARN	missing_definition	VO:0010175	IAO:0000115	
WARN	missing_definition	VO:0010176	IAO:0000115	
WARN	missing_definition	VO:0010177	IAO:0000115	
WARN	missing_definition	VO:0010178	IAO:0000115	
WARN	missing_definition	VO:0010179	IAO:0000115	
WARN	missing_definition	VO:0010180	IAO:0000115	
WARN	missing_definition	VO:0010181	IAO:0000115	
WARN	missing_definition	VO:0010182	IAO:0000115	
WARN	missing_definition	VO:0010183	IAO:0000115	
WARN	missing_definition	VO:0010184	IAO:0000115	
WARN	missing_definition	VO:0010185	IAO:0000115	
WARN	missing_definition	VO:0010186	IAO:0000115	
WARN	missing_definition	VO:0010187	IAO:0000115	
WARN	missing_definition	VO:0010188	IAO:0000115	
WARN	missing_definition	VO:0010189	IAO:0000115	
WARN	missing_definition	VO:0010190	IAO:0000115	
WARN	missing_definition	VO:0010191	IAO:0000115	
WARN	missing_definition	VO:0010192	IAO:0000115	
WARN	missing_definition	VO:0010193	IAO:0000115	
WARN	missing_definition	VO:0010194	IAO:0000115	
WARN	missing_definition	VO:0010195	IAO:0000115	
WARN	missing_definition	VO:0010196	IAO:0000115	
WARN	missing_definition	VO:0010197	IAO:0000115	
WARN	missing_definition	VO:0010198	IAO:0000115	
WARN	missing_definition	VO:0010199	IAO:0000115	
WARN	missing_definition	VO:0010200	IAO:0000115	
WARN	missing_definition	VO:0010201	IAO:0000115	
WARN	missing_definition	VO:0010202	IAO:0000115	
WARN	missing_definition	VO:0010203	IAO:0000115	
WARN	missing_definition	VO:0010204	IAO:0000115	
WARN	missing_definition	VO:0010205	IAO:0000115	
WARN	missing_definition	VO:0010206	IAO:0000115	
WARN	missing_definition	VO:0010207	IAO:0000115	
WARN	missing_definition	VO:0010208	IAO:0000115	
WARN	missing_definition	VO:0010209	IAO:0000115	
WARN	missing_definition	VO:0010210	IAO:0000115	
WARN	missing_definition	VO:0010211	IAO:0000115	
WARN	missing_definition	VO:0010212	IAO:0000115	
WARN	missing_definition	VO:0010213	IAO:0000115	
WARN	missing_definition	VO:0010214	IAO:0000115	
WARN	missing_definition	VO:0010215	IAO:0000115	
WARN	missing_definition	VO:0010216	IAO:0000115	
WARN	missing_definition	VO:0010217	IAO:0000115	
WARN	missing_definition	VO:0010218	IAO:0000115	
WARN	missing_definition	VO:0010219	IAO:0000115	
WARN	missing_definition	VO:0010220	IAO:0000115	
WARN	missing_definition	VO:0010221	IAO:0000115	
WARN	missing_definition	VO:0010222	IAO:0000115	
WARN	missing_definition	VO:0010223	IAO:0000115	
WARN	missing_definition	VO:0010224	IAO:0000115	
WARN	missing_definition	VO:0010225	IAO:0000115	
WARN	missing_definition	VO:0010226	IAO:0000115	
WARN	missing_definition	VO:0010227	IAO:0000115	
WARN	missing_definition	VO:0010228	IAO:0000115	
WARN	missing_definition	VO:0010230	IAO:0000115	
WARN	missing_definition	VO:0010231	IAO:0000115	
WARN	missing_definition	VO:0010232	IAO:0000115	
WARN	missing_definition	VO:0010233	IAO:0000115	
WARN	missing_definition	VO:0010289	IAO:0000115	
WARN	missing_definition	VO:0010290	IAO:0000115	
WARN	missing_definition	VO:0010291	IAO:0000115	
WARN	missing_definition	VO:0010292	IAO:0000115	
WARN	missing_definition	VO:0010293	IAO:0000115	
WARN	missing_definition	VO:0010294	IAO:0000115	
WARN	missing_definition	VO:0010295	IAO:0000115	
WARN	missing_definition	VO:0010296	IAO:0000115	
WARN	missing_definition	VO:0010297	IAO:0000115	
WARN	missing_definition	VO:0010298	IAO:0000115	
WARN	missing_definition	VO:0010299	IAO:0000115	
WARN	missing_definition	VO:0010300	IAO:0000115	
WARN	missing_definition	VO:0010301	IAO:0000115	
WARN	missing_definition	VO:0010302	IAO:0000115	
WARN	missing_definition	VO:0010303	IAO:0000115	
WARN	missing_definition	VO:0010304	IAO:0000115	
WARN	missing_definition	VO:0010305	IAO:0000115	
WARN	missing_definition	VO:0010306	IAO:0000115	
WARN	missing_definition	VO:0010307	IAO:0000115	
WARN	missing_definition	VO:0010308	IAO:0000115	
WARN	missing_definition	VO:0010309	IAO:0000115	
WARN	missing_definition	VO:0010310	IAO:0000115	
WARN	missing_definition	VO:0010311	IAO:0000115	
WARN	missing_definition	VO:0010312	IAO:0000115	
WARN	missing_definition	VO:0010313	IAO:0000115	
WARN	missing_definition	VO:0010314	IAO:0000115	
WARN	missing_definition	VO:0010315	IAO:0000115	
WARN	missing_definition	VO:0010316	IAO:0000115	
WARN	missing_definition	VO:0010317	IAO:0000115	
WARN	missing_definition	VO:0010318	IAO:0000115	
WARN	missing_definition	VO:0010319	IAO:0000115	
WARN	missing_definition	VO:0010320	IAO:0000115	
WARN	missing_definition	VO:0010321	IAO:0000115	
WARN	missing_definition	VO:0010322	IAO:0000115	
WARN	missing_definition	VO:0010323	IAO:0000115	
WARN	missing_definition	VO:0010324	IAO:0000115	
WARN	missing_definition	VO:0010325	IAO:0000115	
WARN	missing_definition	VO:0010326	IAO:0000115	
WARN	missing_definition	VO:0010327	IAO:0000115	
WARN	missing_definition	VO:0010328	IAO:0000115	
WARN	missing_definition	VO:0010329	IAO:0000115	
WARN	missing_definition	VO:0010334	IAO:0000115	
WARN	missing_definition	VO:0010335	IAO:0000115	
WARN	missing_definition	VO:0010336	IAO:0000115	
WARN	missing_definition	VO:0010337	IAO:0000115	
WARN	missing_definition	VO:0010338	IAO:0000115	
WARN	missing_definition	VO:0010339	IAO:0000115	
WARN	missing_definition	VO:0010340	IAO:0000115	
WARN	missing_definition	VO:0010341	IAO:0000115	
WARN	missing_definition	VO:0010342	IAO:0000115	
WARN	missing_definition	VO:0010343	IAO:0000115	
WARN	missing_definition	VO:0010344	IAO:0000115	
WARN	missing_definition	VO:0010345	IAO:0000115	
WARN	missing_definition	VO:0010346	IAO:0000115	
WARN	missing_definition	VO:0010347	IAO:0000115	
WARN	missing_definition	VO:0010348	IAO:0000115	
WARN	missing_definition	VO:0010349	IAO:0000115	
WARN	missing_definition	VO:0010350	IAO:0000115	
WARN	missing_definition	VO:0010351	IAO:0000115	
WARN	missing_definition	VO:0010352	IAO:0000115	
WARN	missing_definition	VO:0010353	IAO:0000115	
WARN	missing_definition	VO:0010354	IAO:0000115	
WARN	missing_definition	VO:0010355	IAO:0000115	
WARN	missing_definition	VO:0010356	IAO:0000115	
WARN	missing_definition	VO:0010357	IAO:0000115	
WARN	missing_definition	VO:0010358	IAO:0000115	
WARN	missing_definition	VO:0010359	IAO:0000115	
WARN	missing_definition	VO:0010360	IAO:0000115	
WARN	missing_definition	VO:0010361	IAO:0000115	
WARN	missing_definition	VO:0010362	IAO:0000115	
WARN	missing_definition	VO:0010363	IAO:0000115	
WARN	missing_definition	VO:0010364	IAO:0000115	
WARN	missing_definition	VO:0010365	IAO:0000115	
WARN	missing_definition	VO:0010366	IAO:0000115	
WARN	missing_definition	VO:0010367	IAO:0000115	
WARN	missing_definition	VO:0010368	IAO:0000115	
WARN	missing_definition	VO:0010369	IAO:0000115	
WARN	missing_definition	VO:0010370	IAO:0000115	
WARN	missing_definition	VO:0010371	IAO:0000115	
WARN	missing_definition	VO:0010372	IAO:0000115	
WARN	missing_definition	VO:0010373	IAO:0000115	
WARN	missing_definition	VO:0010374	IAO:0000115	
WARN	missing_definition	VO:0010390	IAO:0000115	
WARN	missing_definition	VO:0010391	IAO:0000115	
WARN	missing_definition	VO:0010396	IAO:0000115	
WARN	missing_definition	VO:0010415	IAO:0000115	
WARN	missing_definition	VO:0010416	IAO:0000115	
WARN	missing_definition	VO:0010417	IAO:0000115	
WARN	missing_definition	VO:0010418	IAO:0000115	
WARN	missing_definition	VO:0010419	IAO:0000115	
WARN	missing_definition	VO:0010420	IAO:0000115	
WARN	missing_definition	VO:0010421	IAO:0000115	
WARN	missing_definition	VO:0010422	IAO:0000115	
WARN	missing_definition	VO:0010423	IAO:0000115	
WARN	missing_definition	VO:0010424	IAO:0000115	
WARN	missing_definition	VO:0010425	IAO:0000115	
WARN	missing_definition	VO:0010426	IAO:0000115	
WARN	missing_definition	VO:0010427	IAO:0000115	
WARN	missing_definition	VO:0010428	IAO:0000115	
WARN	missing_definition	VO:0010429	IAO:0000115	
WARN	missing_definition	VO:0010430	IAO:0000115	
WARN	missing_definition	VO:0010431	IAO:0000115	
WARN	missing_definition	VO:0010432	IAO:0000115	
WARN	missing_definition	VO:0010433	IAO:0000115	
WARN	missing_definition	VO:0010457	IAO:0000115	
WARN	missing_definition	VO:0010460	IAO:0000115	
WARN	missing_definition	VO:0010632	IAO:0000115	
WARN	missing_definition	VO:0010705	IAO:0000115	
WARN	missing_definition	VO:0010706	IAO:0000115	
WARN	missing_definition	VO:0010707	IAO:0000115	
WARN	missing_definition	VO:0010708	IAO:0000115	
WARN	missing_definition	VO:0010709	IAO:0000115	
WARN	missing_definition	VO:0010710	IAO:0000115	
WARN	missing_definition	VO:0010711	IAO:0000115	
WARN	missing_definition	VO:0010713	IAO:0000115	
WARN	missing_definition	VO:0010714	IAO:0000115	
WARN	missing_definition	VO:0010715	IAO:0000115	
WARN	missing_definition	VO:0010716	IAO:0000115	
WARN	missing_definition	VO:0010717	IAO:0000115	
WARN	missing_definition	VO:0010720	IAO:0000115	
WARN	missing_definition	VO:0010721	IAO:0000115	
WARN	missing_definition	VO:0010722	IAO:0000115	
WARN	missing_definition	VO:0010723	IAO:0000115	
WARN	missing_definition	VO:0010724	IAO:0000115	
WARN	missing_definition	VO:0010725	IAO:0000115	
WARN	missing_definition	VO:0010726	IAO:0000115	
WARN	missing_definition	VO:0010729	IAO:0000115	
WARN	missing_definition	VO:0010730	IAO:0000115	
WARN	missing_definition	VO:0010736	IAO:0000115	
WARN	missing_definition	VO:0010737	IAO:0000115	
WARN	missing_definition	VO:0010738	IAO:0000115	
WARN	missing_definition	VO:0010739	IAO:0000115	
WARN	missing_definition	VO:0010742	IAO:0000115	
WARN	missing_definition	VO:0010743	IAO:0000115	
WARN	missing_definition	VO:0010744	IAO:0000115	
WARN	missing_definition	VO:0010745	IAO:0000115	
WARN	missing_definition	VO:0010746	IAO:0000115	
WARN	missing_definition	VO:0010747	IAO:0000115	
WARN	missing_definition	VO:0010748	IAO:0000115	
WARN	missing_definition	VO:0010749	IAO:0000115	
WARN	missing_definition	VO:0010752	IAO:0000115	
WARN	missing_definition	VO:0010753	IAO:0000115	
WARN	missing_definition	VO:0010757	IAO:0000115	
WARN	missing_definition	VO:0010758	IAO:0000115	
WARN	missing_definition	VO:0010759	IAO:0000115	
WARN	missing_definition	VO:0010760	IAO:0000115	
WARN	missing_definition	VO:0010761	IAO:0000115	
WARN	missing_definition	VO:0010762	IAO:0000115	
WARN	missing_definition	VO:0010763	IAO:0000115	
WARN	missing_definition	VO:0010764	IAO:0000115	
WARN	missing_definition	VO:0010765	IAO:0000115	
WARN	missing_definition	VO:0010766	IAO:0000115	
WARN	missing_definition	VO:0010767	IAO:0000115	
WARN	missing_definition	VO:0010768	IAO:0000115	
WARN	missing_definition	VO:0010769	IAO:0000115	
WARN	missing_definition	VO:0010770	IAO:0000115	
WARN	missing_definition	VO:0010771	IAO:0000115	
WARN	missing_definition	VO:0010772	IAO:0000115	
WARN	missing_definition	VO:0010773	IAO:0000115	
WARN	missing_definition	VO:0010774	IAO:0000115	
WARN	missing_definition	VO:0010775	IAO:0000115	
WARN	missing_definition	VO:0010776	IAO:0000115	
WARN	missing_definition	VO:0010777	IAO:0000115	
WARN	missing_definition	VO:0010778	IAO:0000115	
WARN	missing_definition	VO:0010779	IAO:0000115	
WARN	missing_definition	VO:0010780	IAO:0000115	
WARN	missing_definition	VO:0010781	IAO:0000115	
WARN	missing_definition	VO:0010782	IAO:0000115	
WARN	missing_definition	VO:0010783	IAO:0000115	
WARN	missing_definition	VO:0010784	IAO:0000115	
WARN	missing_definition	VO:0010785	IAO:0000115	
WARN	missing_definition	VO:0010786	IAO:0000115	
WARN	missing_definition	VO:0010787	IAO:0000115	
WARN	missing_definition	VO:0010788	IAO:0000115	
WARN	missing_definition	VO:0010789	IAO:0000115	
WARN	missing_definition	VO:0010790	IAO:0000115	
WARN	missing_definition	VO:0010791	IAO:0000115	
WARN	missing_definition	VO:0010792	IAO:0000115	
WARN	missing_definition	VO:0010793	IAO:0000115	
WARN	missing_definition	VO:0010794	IAO:0000115	
WARN	missing_definition	VO:0010795	IAO:0000115	
WARN	missing_definition	VO:0010796	IAO:0000115	
WARN	missing_definition	VO:0010797	IAO:0000115	
WARN	missing_definition	VO:0010798	IAO:0000115	
WARN	missing_definition	VO:0010799	IAO:0000115	
WARN	missing_definition	VO:0010800	IAO:0000115	
WARN	missing_definition	VO:0010801	IAO:0000115	
WARN	missing_definition	VO:0010802	IAO:0000115	
WARN	missing_definition	VO:0010803	IAO:0000115	
WARN	missing_definition	VO:0010804	IAO:0000115	
WARN	missing_definition	VO:0010805	IAO:0000115	
WARN	missing_definition	VO:0010806	IAO:0000115	
WARN	missing_definition	VO:0010807	IAO:0000115	
WARN	missing_definition	VO:0010808	IAO:0000115	
WARN	missing_definition	VO:0010809	IAO:0000115	
WARN	missing_definition	VO:0010810	IAO:0000115	
WARN	missing_definition	VO:0010811	IAO:0000115	
WARN	missing_definition	VO:0010812	IAO:0000115	
WARN	missing_definition	VO:0010813	IAO:0000115	
WARN	missing_definition	VO:0010814	IAO:0000115	
WARN	missing_definition	VO:0010815	IAO:0000115	
WARN	missing_definition	VO:0010816	IAO:0000115	
WARN	missing_definition	VO:0010817	IAO:0000115	
WARN	missing_definition	VO:0010818	IAO:0000115	
WARN	missing_definition	VO:0010819	IAO:0000115	
WARN	missing_definition	VO:0010820	IAO:0000115	
WARN	missing_definition	VO:0010821	IAO:0000115	
WARN	missing_definition	VO:0010822	IAO:0000115	
WARN	missing_definition	VO:0010823	IAO:0000115	
WARN	missing_definition	VO:0010824	IAO:0000115	
WARN	missing_definition	VO:0010825	IAO:0000115	
WARN	missing_definition	VO:0010826	IAO:0000115	
WARN	missing_definition	VO:0010827	IAO:0000115	
WARN	missing_definition	VO:0010828	IAO:0000115	
WARN	missing_definition	VO:0010829	IAO:0000115	
WARN	missing_definition	VO:0010830	IAO:0000115	
WARN	missing_definition	VO:0010831	IAO:0000115	
WARN	missing_definition	VO:0010832	IAO:0000115	
WARN	missing_definition	VO:0010833	IAO:0000115	
WARN	missing_definition	VO:0010834	IAO:0000115	
WARN	missing_definition	VO:0010835	IAO:0000115	
WARN	missing_definition	VO:0010836	IAO:0000115	
WARN	missing_definition	VO:0010837	IAO:0000115	
WARN	missing_definition	VO:0010838	IAO:0000115	
WARN	missing_definition	VO:0010839	IAO:0000115	
WARN	missing_definition	VO:0010840	IAO:0000115	
WARN	missing_definition	VO:0010841	IAO:0000115	
WARN	missing_definition	VO:0010842	IAO:0000115	
WARN	missing_definition	VO:0010843	IAO:0000115	
WARN	missing_definition	VO:0010844	IAO:0000115	
WARN	missing_definition	VO:0010845	IAO:0000115	
WARN	missing_definition	VO:0010846	IAO:0000115	
WARN	missing_definition	VO:0010847	IAO:0000115	
WARN	missing_definition	VO:0010848	IAO:0000115	
WARN	missing_definition	VO:0010849	IAO:0000115	
WARN	missing_definition	VO:0010850	IAO:0000115	
WARN	missing_definition	VO:0010851	IAO:0000115	
WARN	missing_definition	VO:0010852	IAO:0000115	
WARN	missing_definition	VO:0010853	IAO:0000115	
WARN	missing_definition	VO:0010854	IAO:0000115	
WARN	missing_definition	VO:0010855	IAO:0000115	
WARN	missing_definition	VO:0010856	IAO:0000115	
WARN	missing_definition	VO:0010857	IAO:0000115	
WARN	missing_definition	VO:0010858	IAO:0000115	
WARN	missing_definition	VO:0010859	IAO:0000115	
WARN	missing_definition	VO:0010860	IAO:0000115	
WARN	missing_definition	VO:0010861	IAO:0000115	
WARN	missing_definition	VO:0010862	IAO:0000115	
WARN	missing_definition	VO:0010863	IAO:0000115	
WARN	missing_definition	VO:0010864	IAO:0000115	
WARN	missing_definition	VO:0010865	IAO:0000115	
WARN	missing_definition	VO:0010866	IAO:0000115	
WARN	missing_definition	VO:0010867	IAO:0000115	
WARN	missing_definition	VO:0010868	IAO:0000115	
WARN	missing_definition	VO:0010869	IAO:0000115	
WARN	missing_definition	VO:0010870	IAO:0000115	
WARN	missing_definition	VO:0010871	IAO:0000115	
WARN	missing_definition	VO:0010872	IAO:0000115	
WARN	missing_definition	VO:0010873	IAO:0000115	
WARN	missing_definition	VO:0010874	IAO:0000115	
WARN	missing_definition	VO:0010875	IAO:0000115	
WARN	missing_definition	VO:0010876	IAO:0000115	
WARN	missing_definition	VO:0010877	IAO:0000115	
WARN	missing_definition	VO:0010878	IAO:0000115	
WARN	missing_definition	VO:0010879	IAO:0000115	
WARN	missing_definition	VO:0010880	IAO:0000115	
WARN	missing_definition	VO:0010881	IAO:0000115	
WARN	missing_definition	VO:0010882	IAO:0000115	
WARN	missing_definition	VO:0010883	IAO:0000115	
WARN	missing_definition	VO:0010884	IAO:0000115	
WARN	missing_definition	VO:0010885	IAO:0000115	
WARN	missing_definition	VO:0010886	IAO:0000115	
WARN	missing_definition	VO:0010887	IAO:0000115	
WARN	missing_definition	VO:0010888	IAO:0000115	
WARN	missing_definition	VO:0010889	IAO:0000115	
WARN	missing_definition	VO:0010890	IAO:0000115	
WARN	missing_definition	VO:0010891	IAO:0000115	
WARN	missing_definition	VO:0010892	IAO:0000115	
WARN	missing_definition	VO:0010893	IAO:0000115	
WARN	missing_definition	VO:0010894	IAO:0000115	
WARN	missing_definition	VO:0010895	IAO:0000115	
WARN	missing_definition	VO:0010896	IAO:0000115	
WARN	missing_definition	VO:0010897	IAO:0000115	
WARN	missing_definition	VO:0010898	IAO:0000115	
WARN	missing_definition	VO:0010899	IAO:0000115	
WARN	missing_definition	VO:0010900	IAO:0000115	
WARN	missing_definition	VO:0010901	IAO:0000115	
WARN	missing_definition	VO:0010902	IAO:0000115	
WARN	missing_definition	VO:0010903	IAO:0000115	
WARN	missing_definition	VO:0010904	IAO:0000115	
WARN	missing_definition	VO:0010905	IAO:0000115	
WARN	missing_definition	VO:0010906	IAO:0000115	
WARN	missing_definition	VO:0010907	IAO:0000115	
WARN	missing_definition	VO:0010908	IAO:0000115	
WARN	missing_definition	VO:0010909	IAO:0000115	
WARN	missing_definition	VO:0010910	IAO:0000115	
WARN	missing_definition	VO:0010911	IAO:0000115	
WARN	missing_definition	VO:0010912	IAO:0000115	
WARN	missing_definition	VO:0010913	IAO:0000115	
WARN	missing_definition	VO:0010914	IAO:0000115	
WARN	missing_definition	VO:0010915	IAO:0000115	
WARN	missing_definition	VO:0010916	IAO:0000115	
WARN	missing_definition	VO:0010918	IAO:0000115	
WARN	missing_definition	VO:0010919	IAO:0000115	
WARN	missing_definition	VO:0010920	IAO:0000115	
WARN	missing_definition	VO:0010921	IAO:0000115	
WARN	missing_definition	VO:0010922	IAO:0000115	
WARN	missing_definition	VO:0010923	IAO:0000115	
WARN	missing_definition	VO:0010924	IAO:0000115	
WARN	missing_definition	VO:0010925	IAO:0000115	
WARN	missing_definition	VO:0010926	IAO:0000115	
WARN	missing_definition	VO:0010927	IAO:0000115	
WARN	missing_definition	VO:0010928	IAO:0000115	
WARN	missing_definition	VO:0010929	IAO:0000115	
WARN	missing_definition	VO:0010930	IAO:0000115	
WARN	missing_definition	VO:0010931	IAO:0000115	
WARN	missing_definition	VO:0010932	IAO:0000115	
WARN	missing_definition	VO:0010933	IAO:0000115	
WARN	missing_definition	VO:0010934	IAO:0000115	
WARN	missing_definition	VO:0010935	IAO:0000115	
WARN	missing_definition	VO:0010936	IAO:0000115	
WARN	missing_definition	VO:0010937	IAO:0000115	
WARN	missing_definition	VO:0010938	IAO:0000115	
WARN	missing_definition	VO:0010939	IAO:0000115	
WARN	missing_definition	VO:0010940	IAO:0000115	
WARN	missing_definition	VO:0010941	IAO:0000115	
WARN	missing_definition	VO:0010942	IAO:0000115	
WARN	missing_definition	VO:0010943	IAO:0000115	
WARN	missing_definition	VO:0010944	IAO:0000115	
WARN	missing_definition	VO:0010945	IAO:0000115	
WARN	missing_definition	VO:0010946	IAO:0000115	
WARN	missing_definition	VO:0010947	IAO:0000115	
WARN	missing_definition	VO:0010948	IAO:0000115	
WARN	missing_definition	VO:0010949	IAO:0000115	
WARN	missing_definition	VO:0010950	IAO:0000115	
WARN	missing_definition	VO:0010951	IAO:0000115	
WARN	missing_definition	VO:0010952	IAO:0000115	
WARN	missing_definition	VO:0010953	IAO:0000115	
WARN	missing_definition	VO:0010954	IAO:0000115	
WARN	missing_definition	VO:0010955	IAO:0000115	
WARN	missing_definition	VO:0010956	IAO:0000115	
WARN	missing_definition	VO:0010957	IAO:0000115	
WARN	missing_definition	VO:0010958	IAO:0000115	
WARN	missing_definition	VO:0010959	IAO:0000115	
WARN	missing_definition	VO:0010960	IAO:0000115	
WARN	missing_definition	VO:0010961	IAO:0000115	
WARN	missing_definition	VO:0010962	IAO:0000115	
WARN	missing_definition	VO:0010963	IAO:0000115	
WARN	missing_definition	VO:0010964	IAO:0000115	
WARN	missing_definition	VO:0010965	IAO:0000115	
WARN	missing_definition	VO:0010966	IAO:0000115	
WARN	missing_definition	VO:0010967	IAO:0000115	
WARN	missing_definition	VO:0010968	IAO:0000115	
WARN	missing_definition	VO:0010969	IAO:0000115	
WARN	missing_definition	VO:0010970	IAO:0000115	
WARN	missing_definition	VO:0010971	IAO:0000115	
WARN	missing_definition	VO:0010972	IAO:0000115	
WARN	missing_definition	VO:0010973	IAO:0000115	
WARN	missing_definition	VO:0010974	IAO:0000115	
WARN	missing_definition	VO:0010975	IAO:0000115	
WARN	missing_definition	VO:0010976	IAO:0000115	
WARN	missing_definition	VO:0010977	IAO:0000115	
WARN	missing_definition	VO:0010978	IAO:0000115	
WARN	missing_definition	VO:0010979	IAO:0000115	
WARN	missing_definition	VO:0010980	IAO:0000115	
WARN	missing_definition	VO:0010981	IAO:0000115	
WARN	missing_definition	VO:0010982	IAO:0000115	
WARN	missing_definition	VO:0010983	IAO:0000115	
WARN	missing_definition	VO:0010984	IAO:0000115	
WARN	missing_definition	VO:0010985	IAO:0000115	
WARN	missing_definition	VO:0010986	IAO:0000115	
WARN	missing_definition	VO:0010987	IAO:0000115	
WARN	missing_definition	VO:0010988	IAO:0000115	
WARN	missing_definition	VO:0010989	IAO:0000115	
WARN	missing_definition	VO:0010990	IAO:0000115	
WARN	missing_definition	VO:0010991	IAO:0000115	
WARN	missing_definition	VO:0010992	IAO:0000115	
WARN	missing_definition	VO:0010993	IAO:0000115	
WARN	missing_definition	VO:0010994	IAO:0000115	
WARN	missing_definition	VO:0010995	IAO:0000115	
WARN	missing_definition	VO:0010996	IAO:0000115	
WARN	missing_definition	VO:0010997	IAO:0000115	
WARN	missing_definition	VO:0010998	IAO:0000115	
WARN	missing_definition	VO:0010999	IAO:0000115	
WARN	missing_definition	VO:0011000	IAO:0000115	
WARN	missing_definition	VO:0011001	IAO:0000115	
WARN	missing_definition	VO:0011002	IAO:0000115	
WARN	missing_definition	VO:0011003	IAO:0000115	
WARN	missing_definition	VO:0011004	IAO:0000115	
WARN	missing_definition	VO:0011005	IAO:0000115	
WARN	missing_definition	VO:0011006	IAO:0000115	
WARN	missing_definition	VO:0011007	IAO:0000115	
WARN	missing_definition	VO:0011008	IAO:0000115	
WARN	missing_definition	VO:0011009	IAO:0000115	
WARN	missing_definition	VO:0011010	IAO:0000115	
WARN	missing_definition	VO:0011011	IAO:0000115	
WARN	missing_definition	VO:0011012	IAO:0000115	
WARN	missing_definition	VO:0011013	IAO:0000115	
WARN	missing_definition	VO:0011014	IAO:0000115	
WARN	missing_definition	VO:0011015	IAO:0000115	
WARN	missing_definition	VO:0011016	IAO:0000115	
WARN	missing_definition	VO:0011017	IAO:0000115	
WARN	missing_definition	VO:0011018	IAO:0000115	
WARN	missing_definition	VO:0011019	IAO:0000115	
WARN	missing_definition	VO:0011020	IAO:0000115	
WARN	missing_definition	VO:0011021	IAO:0000115	
WARN	missing_definition	VO:0011022	IAO:0000115	
WARN	missing_definition	VO:0011024	IAO:0000115	
WARN	missing_definition	VO:0011025	IAO:0000115	
WARN	missing_definition	VO:0011026	IAO:0000115	
WARN	missing_definition	VO:0011027	IAO:0000115	
WARN	missing_definition	VO:0011028	IAO:0000115	
WARN	missing_definition	VO:0011029	IAO:0000115	
WARN	missing_definition	VO:0011030	IAO:0000115	
WARN	missing_definition	VO:0011031	IAO:0000115	
WARN	missing_definition	VO:0011032	IAO:0000115	
WARN	missing_definition	VO:0011033	IAO:0000115	
WARN	missing_definition	VO:0011034	IAO:0000115	
WARN	missing_definition	VO:0011035	IAO:0000115	
WARN	missing_definition	VO:0011036	IAO:0000115	
WARN	missing_definition	VO:0011037	IAO:0000115	
WARN	missing_definition	VO:0011038	IAO:0000115	
WARN	missing_definition	VO:0011039	IAO:0000115	
WARN	missing_definition	VO:0011040	IAO:0000115	
WARN	missing_definition	VO:0011041	IAO:0000115	
WARN	missing_definition	VO:0011042	IAO:0000115	
WARN	missing_definition	VO:0011043	IAO:0000115	
WARN	missing_definition	VO:0011044	IAO:0000115	
WARN	missing_definition	VO:0011045	IAO:0000115	
WARN	missing_definition	VO:0011046	IAO:0000115	
WARN	missing_definition	VO:0011047	IAO:0000115	
WARN	missing_definition	VO:0011048	IAO:0000115	
WARN	missing_definition	VO:0011049	IAO:0000115	
WARN	missing_definition	VO:0011050	IAO:0000115	
WARN	missing_definition	VO:0011051	IAO:0000115	
WARN	missing_definition	VO:0011052	IAO:0000115	
WARN	missing_definition	VO:0011053	IAO:0000115	
WARN	missing_definition	VO:0011054	IAO:0000115	
WARN	missing_definition	VO:0011055	IAO:0000115	
WARN	missing_definition	VO:0011056	IAO:0000115	
WARN	missing_definition	VO:0011057	IAO:0000115	
WARN	missing_definition	VO:0011058	IAO:0000115	
WARN	missing_definition	VO:0011059	IAO:0000115	
WARN	missing_definition	VO:0011060	IAO:0000115	
WARN	missing_definition	VO:0011061	IAO:0000115	
WARN	missing_definition	VO:0011062	IAO:0000115	
WARN	missing_definition	VO:0011063	IAO:0000115	
WARN	missing_definition	VO:0011064	IAO:0000115	
WARN	missing_definition	VO:0011065	IAO:0000115	
WARN	missing_definition	VO:0011066	IAO:0000115	
WARN	missing_definition	VO:0011067	IAO:0000115	
WARN	missing_definition	VO:0011068	IAO:0000115	
WARN	missing_definition	VO:0011069	IAO:0000115	
WARN	missing_definition	VO:0011070	IAO:0000115	
WARN	missing_definition	VO:0011071	IAO:0000115	
WARN	missing_definition	VO:0011072	IAO:0000115	
WARN	missing_definition	VO:0011073	IAO:0000115	
WARN	missing_definition	VO:0011074	IAO:0000115	
