#mapping_set_id: http://purl.obolibrary.org/obo/vo/mappings/vo-omop.sssom.tsv
#mapping_set_title: Vaccine Ontology to OMOP Mappings
#license: https://creativecommons.org/licenses/by/4.0/
#curie_map:
#  VO: 'http://purl.obolibrary.org/obo/VO_'
#  oboInOwl: 'http://www.geneontology.org/formats/oboInOwl#'
#  omop: 'http://api.ohdsi.org/WebAPI/vocabulary/concept/'
subject_id	subject_label	object_id	predicate_id	mapping_justification
VO:0015213	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution [Vaqta] Box of 10 by Sanofi	omop:41334685	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015214	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution Box of 1	omop:41334866	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015215	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution Box of 10	omop:41336199	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015216	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe	omop:41332123	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015217	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta]	omop:41329692	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015218	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 1	omop:41336411	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015219	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 1 by Emra-Med	omop:41331285	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015220	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 1 by Eurim-Pharm	omop:41332650	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015221	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 1 by Kohlpharma	omop:41329995	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015222	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 1 by Merck	omop:44189756	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015223	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 1 by Sanofi	omop:41333336	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015224	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 10	omop:41331656	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015225	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 10 by Merck	omop:44189364	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015226	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 10 by Sanofi	omop:41336715	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015227	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe Box of 1	omop:41328808	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015228	1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe Box of 10	omop:41336200	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015229	1 ML Hepatitis A Virus 160 UNT/ML / Salmonella Typhi Inactivated Antigen 0.025 MG/ML Injection	omop:43269673	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015230	1 ML Hepatitis A Virus 160 UNT/ML / Salmonella Typhi Inactivated Antigen 0.025 MG/ML Injection [Vivaxim]	omop:43264199	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015232	Hepatitis A Vaccine (Inactivated) Strain HM175 / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain Injectable Suspension	omop:43768855	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015233	Hepatitis A Vaccine (Inactivated) Strain HM175 / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain Injectable Suspension [Hepatyrix]	omop:43624842	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015234	hepatitis A vaccine (inactivated) strain HM175 / typhoid Vi polysaccharide vaccine, S typhi Ty2 strain Injectable Suspension [ViATIM]	omop:36950482	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015235	Hepatitis A Vaccine (Inactivated) Strain HM175 1.44 UNT/ML	omop:40857357	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015236	Hepatitis A Vaccine (Inactivated) Strain HM175 1.44 UNT/ML [Havrix]	omop:40827674	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015237	Hepatitis A Vaccine (Inactivated) Strain HM175 1.44 UNT/ML Prefilled Syringe	omop:40864917	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015238	Hepatitis A Vaccine (Inactivated) Strain HM175 1.44 UNT/ML Prefilled Syringe [Havrix]	omop:40963890	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015239	Hepatitis A Vaccine (Inactivated) Strain HM175 1.44 UNT/ML Prefilled Syringe [Havrix] Box of 1	omop:41120165	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015240	Hepatitis A Vaccine (Inactivated) Strain HM175 1.44 UNT/ML Prefilled Syringe [Havrix] Box of 10	omop:41214131	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015241	Hepatitis A Vaccine (Inactivated) Strain HM175 1.44 UNT/ML Prefilled Syringe Box of 1	omop:41239597	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015242	Hepatitis A Vaccine (Inactivated) Strain HM175 1.44 UNT/ML Prefilled Syringe Box of 10	omop:40989652	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015243	Hepatitis A Vaccine (Inactivated) Strain HM175 100 UNT/ML	omop:41262913	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015244	Hepatitis A Vaccine (Inactivated) Strain HM175 100 UNT/ML [Vaqta]	omop:41264522	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015245	Hepatitis A Vaccine (Inactivated) Strain HM175 100 UNT/ML Prefilled Syringe	omop:41083410	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015246	Hepatitis A Vaccine (Inactivated) Strain HM175 100 UNT/ML Prefilled Syringe [Vaqta]	omop:41245068	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015247	Hepatitis A Vaccine (Inactivated) Strain HM175 100 UNT/ML Prefilled Syringe [Vaqta] Box of 1	omop:40995169	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015248	Hepatitis A Vaccine (Inactivated) Strain HM175 100 UNT/ML Prefilled Syringe Box of 1	omop:41208656	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015249	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML	omop:41201115	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015250	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML [Epaxal]	omop:40890269	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015251	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML [Havpur]	omop:41264521	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015252	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe	omop:40958366	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015253	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe [Epaxal]	omop:40963889	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015254	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe [Epaxal] Box of 1	omop:41307116	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015255	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe [Epaxal] Box of 10	omop:41276028	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015256	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe [Havpur]	omop:41214129	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015257	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe [Havpur] Box of 1	omop:40932646	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015258	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe [Havpur] Box of 10	omop:41245067	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015259	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe Box of 1	omop:41146207	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015260	Hepatitis A Vaccine (Inactivated) Strain HM175 1000 UNT/ML Prefilled Syringe Box of 10	omop:41301537	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015261	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML	omop:43841039	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015262	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML [Hepatyrix]	omop:43841040	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015265	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain 0.025 MG/ML Injectable Suspension	omop:43786823	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015266	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain 0.025 MG/ML Injectable Suspension [Hepatyrix]	omop:43859161	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015267	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML Injectable Suspension	omop:43643097	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015268	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML Injectable Suspension [Hepatyrix]	omop:43624848	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015269	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML Injectable Suspension [Hepatyrix] Box of 10	omop:43643098	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015270	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML Injectable Suspension [Hepatyrix] Box of 20	omop:43696997	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015271	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML Injectable Suspension [Hepatyrix] Box of 50	omop:43822934	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015272	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML Injectable Suspension Box of 10	omop:43732941	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015273	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML Injectable Suspension Box of 20	omop:43714920	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015274	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 CELLS/ML Injectable Suspension Box of 50	omop:43768860	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015275	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injectable Suspension	omop:36892618	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015276	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injectable Suspension [Havrix]	omop:36889945	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015277	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injectable Suspension [Havrix] Box of 1	omop:43133965	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015278	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injectable Suspension Box of 1	omop:43156100	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015280	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Prefilled Syringe [Havrix] Box of 1	omop:41182815	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015281	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Prefilled Syringe [Havrix] Box of 10	omop:41214130	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015282	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Prefilled Syringe Box of 1	omop:41301539	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015283	Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Prefilled Syringe Box of 10	omop:41301538	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015284	Hepatitis A Vaccine (Inactivated) Strain HM175 25000 UNT/ML	omop:41138603	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015285	Hepatitis A Vaccine (Inactivated) Strain HM175 25000 UNT/ML [Vaqta]	omop:41014781	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015286	Hepatitis A Vaccine (Inactivated) Strain HM175 25000 UNT/ML Injectable Solution	omop:41208655	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015287	Hepatitis A Vaccine (Inactivated) Strain HM175 25000 UNT/ML Injectable Solution [Vaqta]	omop:41151744	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015288	Hepatitis A Vaccine (Inactivated) Strain HM175 25000 UNT/ML Injectable Solution [Vaqta] Box of 1	omop:41214128	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015289	Hepatitis A Vaccine (Inactivated) Strain HM175 25000 UNT/ML Injectable Solution Box of 1	omop:41301536	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015290	Hepatitis A Vaccine (Inactivated) Strain HM175 48 UNT/ML	omop:41232175	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015291	Hepatitis A Vaccine (Inactivated) Strain HM175 48 UNT/ML [Epaxal]	omop:41014782	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015292	Hepatitis A Vaccine (Inactivated) Strain HM175 48 UNT/ML Prefilled Syringe	omop:40927098	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015293	Hepatitis A Vaccine (Inactivated) Strain HM175 48 UNT/ML Prefilled Syringe [Epaxal]	omop:40870458	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015294	Hepatitis A Vaccine (Inactivated) Strain HM175 48 UNT/ML Prefilled Syringe [Epaxal] Box of 1	omop:40995168	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015295	Hepatitis A Vaccine (Inactivated) Strain HM175 48 UNT/ML Prefilled Syringe [Epaxal] Box of 10	omop:40932647	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015296	Hepatitis A Vaccine (Inactivated) Strain HM175 48 UNT/ML Prefilled Syringe Box of 1	omop:40864915	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015297	Hepatitis A Vaccine (Inactivated) Strain HM175 48 UNT/ML Prefilled Syringe Box of 10	omop:40833778	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015298	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML	omop:41201116	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015299	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML [Vaqta]	omop:40827673	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015300	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution	omop:41051818	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015301	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution [Vaqta]	omop:41057408	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015302	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution [Vaqta] Box of 1	omop:41276029	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015303	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution [Vaqta] Box of 10	omop:41088927	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015304	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution Box of 1	omop:40927099	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015305	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Injectable Solution Box of 10	omop:41083408	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015306	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe	omop:41301540	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015307	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta]	omop:41307117	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015308	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 1	omop:40870459	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015309	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe [Vaqta] Box of 10	omop:41182816	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015310	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe Box of 1	omop:40864916	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015311	Hepatitis A Vaccine (Inactivated) Strain HM175 50 UNT/ML Prefilled Syringe Box of 10	omop:41083409	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015312	Hepatitis A Vaccine (Inactivated) Strain HM175 Injectable Solution	omop:41173771	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015313	Hepatitis A Vaccine (Inactivated) Strain HM175 Injectable Solution [Hav Sorbat Ssw]	omop:40862428	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015314	Hepatitis A Vaccine (Inactivated) Strain HM175 Injectable Solution [Vaqta]	omop:40862427	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015316	Hepatitis A Vaccine (Inactivated) Strain HM175 Injectable Suspension [Hav Sorbat Ssw]	omop:40831214	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015317	Hepatitis A Vaccine (Inactivated) Strain HM175 Injectable Suspension [Havrix]	omop:36886628	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015318	Hepatitis A Vaccine (Inactivated) Strain HM175 Injectable Suspension [Hepatyrix]	omop:43786831	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015319	Hepatitis A Vaccine (Inactivated) Strain HM175 Prefilled Syringe [Epaxal]	omop:40893624	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015320	Hepatitis A Vaccine (Inactivated) Strain HM175 Prefilled Syringe [Havpur]	omop:40955887	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015321	Hepatitis A Vaccine (Inactivated) Strain HM175 Prefilled Syringe [Vaqta]	omop:40987117	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015323	Hepatitis A Vaccine, Inactivated / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain Injectable Suspension	omop:40749995	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015324	Hepatitis A Vaccine, Inactivated / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain Injectable Suspension [ViATIM]	omop:40749994	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015325	Hepatitis A Vaccine, Inactivated / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain Intramuscular Solution	omop:44068849	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015326	Hepatitis A Vaccine, Inactivated / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain Intramuscular Solution [Vivaxim]	omop:44025224	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015327	Hepatitis A Vaccine, Inactivated / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain Prefilled Syringe	omop:36421621	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015328	Hepatitis A Vaccine, Inactivated / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain Prefilled Syringe [ViATIM]	omop:36421620	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015330	Hepatitis A Vaccine, Inactivated 320 UNT/ML / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain 0.05 MG/ML [Vivaxim]	omop:44093231	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015331	Hepatitis A Vaccine, Inactivated 320 UNT/ML / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain 0.05 MG/ML Intramuscular Solution	omop:44110125	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015332	Hepatitis A Vaccine, Inactivated 320 UNT/ML / Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain 0.05 MG/ML Intramuscular Solution [Vivaxim]	omop:44060599	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015333	Hepatitis A Virus / Salmonella Typhi Inactivated Antigen Injection	omop:43275040	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015334	Hepatitis A Virus / Salmonella Typhi Inactivated Antigen Injection [Vivaxim]	omop:43275041	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015335	hepatitis A virus / typhoid Vi polysaccharide vaccine, S typhi Ty2 strain Injectable Suspension	omop:36065570	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015336	hepatitis A virus / typhoid Vi polysaccharide vaccine, S typhi Ty2 strain Injectable Suspension [ViATIM]	omop:36065569	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015338	Hepatitis A Virus 160 UNT/ML / Salmonella Typhi Inactivated Antigen 0.025 MG/ML [Vivaxim]	omop:43258581	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015339	Hepatitis A Virus 160 UNT/ML / Salmonella Typhi Inactivated Antigen 0.025 MG/ML Injection	omop:43264016	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015340	Hepatitis A Virus 160 UNT/ML / Salmonella Typhi Inactivated Antigen 0.025 MG/ML Injection [Vivaxim]	omop:43285829	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015485	0.5 ML Hepatitis B Surface Antigen Vaccine 0.005 MG/ML Prefilled Syringe	omop:19133383	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015486	0.5 ML Hepatitis B Surface Antigen Vaccine 0.04 MG/ML Prefilled Syringe	omop:35201908	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015489	Hepatitis B Surface Antigen Vaccine 0.005 MG/ML Prefilled Syringe	omop:42902837	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015490	Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Injection	omop:46275238	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015491	Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Prefilled Syringe	omop:42903253	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015492	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Injectable Solution	omop:568231	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015493	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Injectable Suspension	omop:528325	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015494	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Injection	omop:46275232	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015495	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Injection [Engerix-B]	omop:46275233	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015496	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Prefilled Syringe	omop:42902761	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015497	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Prefilled Syringe [Engerix-B]	omop:42903177	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015498	Hepatitis B Surface Antigen Vaccine 0.04 MG/ML Injection	omop:46276310	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015499	Hepatitis B Surface Antigen Vaccine 0.04 MG/ML Prefilled Syringe	omop:35200004	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015500	Hepatitis B Surface Antigen Vaccine Injectable Solution	omop:40047709	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015501	hepatitis B surface antigen (isoform L), recombinant 0.01 MG/ML	omop:1758555	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015502	Hepatitis B Surface Antigen Vaccine 0.001 MG/ML [HBvaxPRO]	omop:41295612	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015503	Hepatitis B Surface Antigen Vaccine 0.005 MG/ML [H B Vax]	omop:40827671	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015504	Hepatitis B Surface Antigen Vaccine 0.005 MG/ML [HBvaxPRO]	omop:41014780	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015505	Hepatitis B Surface Antigen Vaccine 0.005 MG/ML [Hevac B]	omop:41264520	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015506	Hepatitis B Surface Antigen Vaccine 0.01 MG/ML [Gen Vax]	omop:40827672	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015507	Hepatitis B Surface Antigen Vaccine 0.01 MG/ML [H B Vax]	omop:40824153	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015508	Hepatitis B Surface Antigen Vaccine 0.01 MG/ML [H-B-Vax II]	omop:43275042	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015509	Hepatitis B Surface Antigen Vaccine 0.01 MG/ML [HBvaxPRO]	omop:21169357	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015510	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML [Engerix B]	omop:21051479	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015511	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML [Gemvites]	omop:40983561	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015512	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML [H B Vax]	omop:41295613	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015513	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML [Hepasorbat]	omop:44168181	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015514	Hepatitis B Surface Antigen Vaccine 0.02 MG/ML [Lt Grk]	omop:41140111	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0015515	Hepatitis B Surface Antigen Vaccine 0.04 MG/ML [Fendrix]	omop:21022028	oboInOwl:hasDbXref	semapv:ManualMappingCuration
